id	cid	canonical_smiles	isomeric_smiles
2129	131832861	"CCC1=C(C=C(C=C1)O)OC2C(C(C(C(O2)C(=O)O)O)O)O"	"CCC1=C(C=C(C=C1)O)OC2C(C(C(C(O2)C(=O)O)O)O)O"
2128	50922855	"C1=CC(C(C(C1C(=O)O)O)O)O"	"C1=C[C@@H]([C@H]([C@@H]([C@H]1C(=O)O)O)O)O"
2125	23928112	"CC1C(C(C(C(O1)OC2C3C=COC(C3C4(C2O4)CO)OC5C(C(C(C(O5)CO)O)O)O)O)OC(=O)C=CC6=CC(=C(C=C6)O)OC)O"	"C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]3C=CO[C@H]([C@@H]3[C@@]4([C@H]2O4)CO)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O)OC(=O)/C=C/C6=CC(=C(C=C6)O)OC)O"
2124	21420761	"CCCCCCCCC(=O)CCC=C"	"CCCCCCCCC(=O)CCC=C"
2119	57136460	"C=CC(C(=O)O)OC(C=C)C(=O)O"	"C=CC(C(=O)O)OC(C=C)C(=O)O"
2117	127509	"CC(=O)C1=C(C=C(C=C1)OC)OC2C(C(C(C(O2)COC3C(C(CO3)(CO)O)O)O)O)O"	"CC(=O)C1=C(C=C(C=C1)OC)OC2C(C(C(C(O2)COC3C(C(CO3)(CO)O)O)O)O)O"
2116	21932024	"C1CC(C1)(CCCCC(CCCCC2(CCC2)C(=O)O)O)C(=O)O"	"C1CC(C1)(CCCCC(CCCCC2(CCC2)C(=O)O)O)C(=O)O"
2115	87737583	"CCCC(C(C(=O)O)C(=O)O)OS(=O)(=O)C"	"CCC[C@@H](C(C(=O)O)C(=O)O)OS(=O)(=O)C"
2113	21783590	"CC(=O)C(CC(C(=O)C)C(=O)OC)C(=O)OC"	"CC(=O)C(CC(C(=O)C)C(=O)OC)C(=O)OC"
2111	10649269	"CC(CCC(C(C)(C)O)O)C1CCC2(C1(CCC34C2CCC5C3(C4)C(CC(C5(C)C(=O)O)O)O)C)C"	"C[C@H](CC[C@@H](C(C)(C)O)O)[C@H]1CC[C@@]2([C@@]1(CC[C@]34[C@H]2CC[C@@H]5[C@]3(C4)[C@H](C[C@@H]([C@@]5(C)C(=O)O)O)O)C)C"
2109	9046278	"COC1=CC(=C(C=C1)NC(=O)C2=C(C=CC(=C2)[N+](=O)[O-])OC)OC"	"COC1=CC(=C(C=C1)NC(=O)C2=C(C=CC(=C2)[N+](=O)[O-])OC)OC"
2108	103377566	"CC1CCC(O1)C(C(=O)O)OCCO"	"CC1CCC(O1)C(C(=O)O)OCCO"
2107	20678348	"CCC1C(C(OC(C1O)OCC2COC(C(C2COC3C(C(C(C(O3)C)O)O)O)O)CO)C(=O)O)O"	"CCC1C(C(OC(C1O)OCC2COC(C(C2COC3C(C(C(C(O3)C)O)O)O)O)CO)C(=O)O)O"
2106	35822	"CCC=CCCCCC(=O)O"	"CCC=CCCCCC(=O)O"
2104	101787776	"COC1=CC(=CC(=C1O)OC)C=CC=CC2=CC3=C4C(=CC(=CC4=[O+]2)O)OC(=C3OC5C(C(C(C(O5)CO)O)O)O)C6=CC(=C(C(=C6)OC)O)OC"	"COC1=CC(=CC(=C1O)OC)/C=C/C=C/C2=CC3=C4C(=CC(=CC4=[O+]2)O)OC(=C3O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C6=CC(=C(C(=C6)OC)O)OC"
2103	22347809	"C1CCC(C(CC1)O)C(=O)O"	"C1CCC(C(CC1)O)C(=O)O"
2100	598308	"CC1C(CC2C1C(OC=C2C(=O)OC)OC3C(C(C(C(O3)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C"	"CC1C(CC2C1C(OC=C2C(=O)OC)OC3C(C(C(C(O3)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C"
2099	10648327	"C1=CC(=C(C=C1C#CCC(C(C2=CC(=C(C=C2)O)O)O)OC3C(C(C(C(O3)CO)O)O)O)O)O"	"C1=CC(=C(C=C1C#CC[C@H]([C@@H](C2=CC(=C(C=C2)O)O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O"
2098	21412049	"CCCCCC(=O)C(C(C(=O)O)O)O"	"CCCCCC(=O)C(C(C(=O)O)O)O"
2097	11641026	"C1=CC=C2C(=C1)C(C(=O)N2)(C3=CNC4=C3C=C(C=C4)[N+](=O)[O-])C5=CNC6=C5C=C(C=C6)[N+](=O)[O-]"	"C1=CC=C2C(=C1)C(C(=O)N2)(C3=CNC4=C3C=C(C=C4)[N+](=O)[O-])C5=CNC6=C5C=C(C=C6)[N+](=O)[O-]"
209	5312737	"CCCC(CCCCCC(=O)O)O"	"CCCC(CCCCCC(=O)O)O"
2093	123991513	"C1=CC=C2C(=C1)C=CC3=C2C=C(C4=CC=CC=C34)C5=CC6=C(C=C5)C=C(C=C6)C7=C8C=CC=CC8=C(C9=CC=CC=C97)C1=C(C(=C(C(=C1O)O)O)O)O"	"C1=CC=C2C(=C1)C=CC3=C2C=C(C4=CC=CC=C34)C5=CC6=C(C=C5)C=C(C=C6)C7=C8C=CC=CC8=C(C9=CC=CC=C97)C1=C(C(=C(C(=C1O)O)O)O)O"
2090	88574948	"COC(=O)CC(C(=O)OCP)SP(=S)(OC)OC"	"COC(=O)CC(C(=O)OCP)SP(=S)(OC)OC"
2089	21722972	"COC1=CC(=CC2=C1OC(C2CO)C3=CC(=C(C=C3)O)OC)C4C(C(CO4)CC5=CC(=C(C=C5)O)OC)CO"	"COC1=CC(=CC2=C1O[C@@H]([C@H]2CO)C3=CC(=C(C=C3)O)OC)C4C(C(CO4)CC5=CC(=C(C=C5)O)OC)CO"
2088	101575621	"[CH+]1C(C(C(C(C(O1)CO)O)O)O)O"	"[CH+]1[C@@H]([C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O"
2087	91757748	"C#CCOCCOCCOCCOCC(=O)O"	"C#CCOCCOCCOCCOCC(=O)O"
2084	102161567	"CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OCC#C)O)O)O)OC3C(C(C(CO3)O)O)O)O)O"	"C[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OCC#C)O)O)O)O[C@H]3[C@@H]([C@H]([C@@H](CO3)O)O)O)O)O"
2083	89235604	"COP(=O)(CCS(=O)(=O)OCC#C)OC"	"COP(=O)(CCS(=O)(=O)OCC#C)OC"
2082	10349469	"CCOCCOCCOP(=O)(NC1=C2C(=NC=N1)N(C=N2)C3C(C(C(O3)COC(=O)C)OC(=O)C)OC(=O)C)OC4=CC=CC=C4"	"CCOCCOCCOP(=O)(NC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COC(=O)C)OC(=O)C)OC(=O)C)OC4=CC=CC=C4"
2081	174003	"COC1=C(C=CC(=C1)C2C3COC(C3CO2)C4=CC(=C(C=C4)OC5C(C(C(C(O5)CO)O)O)O)OC)OC6C(C(C(C(O6)CO)O)O)O"	"COC1=C(C=CC(=C1)[C@@H]2[C@H]3CO[C@@H]([C@H]3CO2)C4=CC(=C(C=C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)OC)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O"
2080	30647	"C1=CC=C2C(=C1)N=C(S2)S(=O)(=O)O"	"C1=CC=C2C(=C1)N=C(S2)S(=O)(=O)O"
2079	11450603	"C1CC1(CCCCCC(=O)CCCCCC2(CC2)C(=O)O)C(=O)O"	"C1CC1(CCCCCC(=O)CCCCCC2(CC2)C(=O)O)C(=O)O"
2076	159144	"CCOP(=O)(OCC)SC#CCOC(=O)C"	"CCOP(=O)(OCC)SC#CCOC(=O)C"
207	5282999	"CCCCCCCCCCCC(=O)CCCC(=O)O"	"CCCCCCCCCCCC(=O)CCCC(=O)O"
2073	87977127	"C(CCCC(=O)OCCCOC(=O)CCCCCCC(=O)O)CCC(=O)O"	"C(CCCC(=O)OCCCOC(=O)CCCCCCC(=O)O)CCC(=O)O"
2072	85932969	"CC1C(=O)C2C(O2)C(O1)OC3C4C(O4)C(=O)C(O3)C"	"CC1C(=O)C2C(O2)C(O1)OC3C4C(O4)C(=O)C(O3)C"
2070	10715056	"C1CCC(CCCCCC(CCCCCC(CC1)C(=O)O)C(=O)O)C(=O)O"	"C1CCC(CCCCCC(CCCCCC(CC1)C(=O)O)C(=O)O)C(=O)O"
2066	19427578	"CC1C(CC(C1C(=O)O)C(=O)O)C(=O)O"	"CC1C(CC(C1C(=O)O)C(=O)O)C(=O)O"
206	59125144	"C1CC1(CCCCCC(=O)NCCCCCC2(CC2)C(=O)O)C(=O)O"	"C1CC1(CCCCCC(=O)NCCCCCC2(CC2)C(=O)O)C(=O)O"
2065	45039321	"C(CCCC(=O)O)CCCOC1C(C(C(C(O1)CO)O)O)O"	"C(CCCC(=O)O)CCCO[C@H]1[C@H](C([C@H](C(O1)CO)O)O)O"
2064	2775159	"CC1=C(C(=CC(=C1O)C(=O)C)C(=O)C)O"	"CC1=C(C(=CC(=C1O)C(=O)C)C(=O)C)O"
2062	22347809	"C1CCC(C(CC1)O)C(=O)O"	"C1CCC(C(CC1)O)C(=O)O"
2061	69122434	"COC(=O)C1=C(C=C(C=C1)O)OC2C(C(C(C(O2)CO)O)O)O"	"COC(=O)C1=C(C=C(C=C1)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O"
2060	10667455	"CC1(C2C(OC=CC2(C(C1O)O)O)OC3C(C(C(C(O3)CO)O)O)O)O"	"C[C@@]1([C@H]2[C@@H](OC=C[C@]2([C@@H]([C@@H]1O)O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O"
2058	87101851	"C1=CC(=CC=C1C=CCOCC=CC2=CC=C(C=C2)S(=O)(=O)N)S(=O)(=O)N"	"C1=CC(=CC=C1/C=C/COC/C=C/C2=CC=C(C=C2)S(=O)(=O)N)S(=O)(=O)N"
2057	16681477	"C1C(C(C(O1)C2=CC(=C(C=C2)O)O)CO)C(C3=CC(=C(C=C3)O)O)O"	"C1[C@@H]([C@@H]([C@H](O1)C2=CC(=C(C=C2)O)O)CO)[C@@H](C3=CC(=C(C=C3)O)O)O"
2056	15816	"C(CCCCC(=O)O)CCCCC(=O)O"	"C(CCCCC(=O)O)CCCCC(=O)O"
2055	87157658	"CC(CC(=O)C(C(=O)C)C(=O)O)O"	"CC(CC(=O)C(C(=O)C)C(=O)O)O"
2054	100962726	"CC(CCC1C(=CC(=O)CC1(C)C)CO)OC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)O)O)O)O)O)O"	"CC(CCC1C(=CC(=O)CC1(C)C)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O"
2053	20264457	"C1=CC(=CC=C1CCCCCCCCCC(=O)O)O"	"C1=CC(=CC=C1CCCCCCCCCC(=O)O)O"
2050	44590530	"C1=CC=C(C=C1)OCN2C3=C(C=C(C=C3)C(=O)NCC4C(C(C(O4)N5C=NC6=C(N=CN=C65)NCC7=CC=C(C=C7)OC8=CC=CC=C8)O)O)NC2=O"	"C1=CC=C(C=C1)OCN2C3=C(C=C(C=C3)C(=O)NC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=NC6=C(N=CN=C65)NCC7=CC=C(C=C7)OC8=CC=CC=C8)O)O)NC2=O"
2048	19993526	"CCOP(=O)(COCCCON1C=NC2=C(N=CN=C21)N)OCC"	"CCOP(=O)(COCCCON1C=NC2=C(N=CN=C21)N)OCC"
2044	60145546	"CCOP(=O)(CCCP(O)OCC1=CC=CC=C1)OCC"	"CCOP(=O)(CCCP(O)OCC1=CC=CC=C1)OCC"
2043	44223578	"C1=CC(=C(C=C1OC2C(C(C(C(O2)CO)O)O)O)O)C=O"	"C1=CC(=C(C=C1OC2C(C(C(C(O2)CO)O)O)O)O)C=O"
204	227397	"CC1CCCC(=O)CC1"	"CC1CCCC(=O)CC1"
2042	10682387	"CCCCCCCCCCCC(C#CC(=O)O)O"	"CCCCCCCCCCCC(C#CC(=O)O)O"
2041	21591416	"CC1C(C(C(C(O1)OC2C=C(C3C2C=COC3OC4C(C(C(C(O4)CO)O)O)O)CO)O)O)O"	"C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2C=C([C@@H]3[C@H]2C=CO[C@H]3O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)CO)O)O)O"
2039	102237726	"CC(=O)OC1C(C(C(OC1OC2C3C(C(C(C3(C)O)O)O)C(=CO2)C(=O)OC)CO)O)O"	"CC(=O)O[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O[C@H]2[C@H]3[C@H]([C@@H]([C@@H]([C@]3(C)O)O)O)C(=CO2)C(=O)OC)CO)O)O"
203	87746091	"CCCC(=O)OCC(C(C(CO)OC(=O)CCC)OC(=O)CCC)OC(=O)CCC"	"CCCC(=O)OC[C@@H]([C@H]([C@@H](CO)OC(=O)CCC)OC(=O)CCC)OC(=O)CCC"
2038	102272379	"C1=CC(=C(C=C1O)OC2C(C(C(C(O2)CO)O)O)O)C=CC(=O)O"	"C1=CC(=C(C=C1O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)/C=C/C(=O)O"
2037	88302477	"C(C(C#CO)O)O"	"C(C(C#CO)O)O"
2036	69518171	"CCCCCCC(C)C1(CCCCC1(C)C(=O)O)C(=O)O"	"CCCCCCC(C)C1(CCCCC1(C)C(=O)O)C(=O)O"
2035	101420745	"COC1=C(C=CC(=C1)CC2(COC(C2CO)C3=CC(=C(C=C3)O)OC)O)OC(CO)C(C4=CC(=C(C=C4)O)OC)O"	"COC1=C(C=CC(=C1)C[C@]2(CO[C@@H]([C@H]2CO)C3=CC(=C(C=C3)O)OC)O)OC(CO)C(C4=CC(=C(C=C4)O)OC)O"
2033	91854701	"CC(=O)OC1COC(C(C1O)O)OC2C(C(COC2O)O)OC3C(C(C(CO3)OC4C(C(C(CO4)OC(=O)C)OC(=O)C)OC(=O)C)O)O"	"CC(=O)O[C@H]1CO[C@H]([C@@H]([C@H]1O)O)O[C@@H]2[C@H]([C@@H](CO[C@H]2O)O)O[C@H]3[C@@H]([C@H]([C@@H](CO3)O[C@H]4[C@@H]([C@H]([C@H](CO4)OC(=O)C)OC(=O)C)OC(=O)C)O)O"
2032	91846330	"CC1C(CC(C(O1)OC2C(C(OC(C2OC3C(C(C(C(O3)CO)O)O)O)O)C)O)O)O"	"C[C@@H]1[C@@H](C[C@H]([C@H](O1)O[C@H]2[C@@H]([C@H](O[C@@H]([C@H]2O[C@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O)O)C)O)O)O"
2031	22987317	"CCCCCC(C(CCCC(C(=O)O)C(=O)O)C=O)O"	"CCCCCC(C(CCCC(C(=O)O)C(=O)O)C=O)O"
202	93133	"CCCCCCCCCCCC(=O)NC(CCC(=O)O)C(=O)O"	"CCCCCCCCCCCC(=O)N[C@@H](CCC(=O)O)C(=O)O"
2029	10154119	"C=CCOCC(C(=O)O)O"	"C=CCOC[C@@H](C(=O)O)O"
2024	23321677	"CC(C(=O)C1CC1)C(=O)[O-]"	"CC(C(=O)C1CC1)C(=O)[O-]"
2023	4267250	"CC(=O)OCC1C(C(C(C(O1)OC2=CC(=O)C3=CC=CC=C3C2=O)OC(=O)C)OC(=O)C)OC4C(C(C(C(O4)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C"	"CC(=O)OCC1C(C(C(C(O1)OC2=CC(=O)C3=CC=CC=C3C2=O)OC(=O)C)OC(=O)C)OC4C(C(C(C(O4)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C"
2022	87376157	"CCC(=O)CCC(=O)CCC(=O)CC(=O)O"	"CCC(=O)CCC(=O)CCC(=O)CC(=O)O"
2020	23251878	"CC(CCC1C(=CC(=O)CC1(C)C)CO)OC2C(C(C(C(O2)CO)O)O)OC3C(C(C(C(O3)C(=O)O)O)O)O"	"C[C@H](CC[C@H]1C(=CC(=O)CC1(C)C)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)O)O)O)O"
2019	54110441	"C1CC1C(OC2C(C(C(C(O2)CO)O)O)O)OC3C(C(C(C(O3)CO)O)O)O"	"C1CC1C(OC2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)OC3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O"
2018	86289066	"CC(CCCCC(CC(=O)O)O)O"	"C[C@H](CCCC[C@H](CC(=O)O)O)O"
2017	66815470	"CC(=O)OCC1C(C(C(C(O1)C(=O)O)OC(=O)C)OC(=O)C)OC(=O)C"	"CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H](C(O1)C(=O)O)OC(=O)C)OC(=O)C)OC(=O)C"
2015	134973444	"CC(=O)OCC1C(C(C(C(O1)OCCOC2=CC(=C(C=C2)C#N)C#N)OC(=O)C)OC(=O)C)OC(=O)C"	"CC(=O)OCC1[C@H](C(C([C@@H](O1)OCCOC2=CC(=C(C=C2)C#N)C#N)OC(=O)C)OC(=O)C)OC(=O)C"
2014	130024613	"CC1=CC(=C(C(=C1O)C=O)O)C"	"CC1=CC(=C(C(=C1O)C=O)O)C"
2013	69679614	"COC1=CC=C(C=C1)OC(C(C(=O)O)OC2=CC=C(C=C2)OC)C(=O)O"	"COC1=CC=C(C=C1)OC(C(C(=O)O)OC2=CC=C(C=C2)OC)C(=O)O"
201	301590	"CCCCCCCCCCCCCC(CC(=O)O)O"	"CCCCCCCCCCCCCC(CC(=O)O)O"
2011	11981586	"C(CN1C(=O)C(=C(NC1=O)NCC(C(C(CO)O)O)O)[N+](=O)[O-])CN2C(=O)C(=C(NC2=O)NCC(C(C(CO)O)O)O)[N+](=O)[O-]"	"C(CN1C(=O)C(=C(NC1=O)NC[C@@H]([C@@H]([C@@H](CO)O)O)O)[N+](=O)[O-])CN2C(=O)C(=C(NC2=O)NC[C@@H]([C@@H]([C@@H](CO)O)O)O)[N+](=O)[O-]"
2010	88788511	"COP(=S)(O)OOCCOC1=CC=CC=C1"	"COP(=S)(O)OOCCOC1=CC=CC=C1"
2009	56981069	"COC1=CC(=C(C=C1)COC(=O)CC(=O)OCC2=C(C=C(C=C2)OC)OC)OC"	"COC1=CC(=C(C=C1)COC(=O)CC(=O)OCC2=C(C=C(C=C2)OC)OC)OC"
2007	6454041	"CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)CO)OC6C(C(C(C(O6)CO)O)O)O)O)C)C)C2C1)C)C(=O)O)C(=O)O"	"C[C@]1(CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CCC5[C@@]4(C[C@@H]([C@@H]([C@@]5(C)CO)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O)C)C)[C@H]2C1)C)C(=O)O)C(=O)O"
2006	54412087	"C(CCC(=O)O)CC=CCC=CCC(CC(=O)O)O"	"C(CCC(=O)O)CC=CCC=CCC(CC(=O)O)O"
2005	102347212	"CC1=CC2=C(C(=C1OC3C(C(C(C(O3)CO)O)O)O)OC)C(=O)C4=C(C(=C(C=C4C2=O)O)OC)O"	"CC1=CC2=C(C(=C1O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)OC)C(=O)C4=C(C(=C(C=C4C2=O)O)OC)O"
2004	12443391	"CC1=CC(=C(C(=C1O)O)C=O)O"	"CC1=CC(=C(C(=C1O)O)C=O)O"
2003	56838659	"COC1=C(C=CC(=C1)C(CO)C(C2=CC(=C(C=C2)OC(CO)C(C3=CC(=C(C=C3)O)OC)O)OC)O)O"	"COC1=C(C=CC(=C1)C(CO)C(C2=CC(=C(C=C2)OC(CO)C(C3=CC(=C(C=C3)O)OC)O)OC)O)O"
2002	11082905	"CCOC(COC1C(C(C(C(O1)CO)OC(=O)C=CC2=CC(=C(C=C2)O)O)OC3C(C(C(C(O3)C)O)O)O)O)C4=CC(=C(C=C4)O)O"	"CCOC(CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)OC(=O)/C=C/C2=CC(=C(C=C2)O)O)O[C@H]3[C@@H]([C@@H]([C@H]([C@@H](O3)C)O)O)O)O)C4=CC(=C(C=C4)O)O"
2001	49873667	"CCCCCC(=O)OCC1C(C(C(C(O1)OC2C(C(C(C(O2)COC(=O)CCCCC)O)O)O)O)O)O"	"CCCCCC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)COC(=O)CCCCC)O)O)O)O)O)O"
2000	66676332	"CCOC(=O)C1=CC(=C(C(=C1)C)O)C(=O)O"	"CCOC(=O)C1=CC(=C(C(=C1)C)O)C(=O)O"
199	90873867	"C1CC1(CCCCCCCCC(=O)C2(CC2)C(=O)O)C(=O)O"	"C1CC1(CCCCCCCCC(=O)C2(CC2)C(=O)O)C(=O)O"
1996	129852666	"C1CC(CC2=CC(=CC=C2)CC(CCC1CC(=O)O)CC(=O)O)CC(=O)O"	"C1CC(CC2=CC(=CC=C2)CC(CCC1CC(=O)O)CC(=O)O)CC(=O)O"
1994	121306502	"CCC(CCC(CC)C=O)C=O"	"CCC(CCC(CC)C=O)C=O"
1993	5360286	"COC(=O)C1=CC=CC=C1[O]"	"COC(=O)C1=CC=CC=C1[O]"
1992	20571653	"CC(=O)OC1=CC=CC=C1C(=O)OCC2=CC=CC=C2OC"	"CC(=O)OC1=CC=CC=C1C(=O)OCC2=CC=CC=C2OC"
1991	172548	"C(C(C(=O)NCC(=O)O)N)SSCC(C(=O)O)N"	"C([C@@H](C(=O)NCC(=O)O)N)SSC[C@@H](C(=O)O)N"
1990	57710475	"C1=C(C(=NC(=C1S(=O)(=O)O)N)N)[N+](=O)[O-]"	"C1=C(C(=NC(=C1S(=O)(=O)O)N)N)[N+](=O)[O-]"
1987	13220194	"C1CC(OC1CCCC(=O)O)CC(=O)O"	"C1CC(OC1CCCC(=O)O)CC(=O)O"
1986	87082895	"C(CC(CCCC(=O)O)CCCC(=O)O)CC(=O)O"	"C(CC(CCCC(=O)O)CCCC(=O)O)CC(=O)O"
1985	134215370	"CCC(=O)OCCOCCOCCOCC1=CC=CC=C1"	"CCC(=O)OCCOCCOCCOCC1=CC=CC=C1"
1984	10816899	"CCOP(=O)(OCC)OC1=C(C(=C(C2=C1CN3CCC4=C3C2=CC=C4)OP(=O)(OCC)OCC)OC)OC"	"CCOP(=O)(OCC)OC1=C(C(=C(C2=C1CN3CCC4=C3C2=CC=C4)OP(=O)(OCC)OCC)OC)OC"
1982	101840053	"CC12CCC3C(C1CCC4C5(CC(C(C(C5CC(C4(C2)O)O)(C)CO)O)O)C)(CCC(C3(C)CO)O)C"	"C[C@@]12CC[C@@H]3[C@@]([C@H]1CC[C@@H]4[C@]5(C[C@H]([C@H]([C@]([C@@H]5C[C@@H]([C@]4(C2)O)O)(C)CO)O)O)C)(CC[C@H]([C@]3(C)CO)O)C"
1980	72696961	"CC1C(C(C(C(O1)OC2=CC=C(C=C2)OC)OC(=O)C3=CC=CC=C3)OC4C(C(C(CO4)OC(=O)C)OC(=O)C)OC(=O)CCC(=O)C)OC(=O)C5=CC=CC=C5"	"C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC2=CC=C(C=C2)OC)OC(=O)C3=CC=CC=C3)O[C@H]4[C@@H]([C@H]([C@@H](CO4)OC(=O)C)OC(=O)C)OC(=O)CCC(=O)C)OC(=O)C5=CC=CC=C5"
1979	58265405	"CC1(OC(C(O1)C2C(OCO2)COC3C(C(C(C(O3)CO)O)O)O)COC4C(C(C(C(O4)CO)O)O)O)C"	"CC1(O[C@@H]([C@H](O1)[C@H]2[C@@H](OCO2)CO[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)COC4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)C"
1978	1072	"CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O"	"CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O"
1976	5318179	"C1=CC(=C2C=CC(=O)OC2=C1)O"	"C1=CC(=C2C=CC(=O)OC2=C1)O"
1975	519541	"COC1=C(C=CC(=C1)O)C=O"	"COC1=C(C=CC(=C1)O)C=O"
1974	24094157	"COC1=CC(=C(C=C1)C=CC(=O)O)OC2C(C(C(C(O2)CO)O)O)O"	"COC1=CC(=C(C=C1)/C=C\C(=O)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O"
1973	14563725	"CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)OC(C)CC(=O)O)C"	"C[C@@H]1CC[C@H]2[C@H]([C@H](O[C@H]3[C@@]24[C@H]1CC[C@](O3)(OO4)C)O[C@@H](C)CC(=O)O)C"
1971	87688658	"CCOC1C2C(O2)C(CO1)OC3C(C(C4C(O3)COC(O4)C5=CC=CC=C5)O)O"	"CCO[C@H]1C2C(O2)[C@@H](CO1)O[C@H]3C(C([C@H]4C(O3)COC(O4)C5=CC=CC=C5)O)O"
197	102084555	"C(CCCCC(CCCCCC(=O)O)C(=O)O)CCCCC(=O)O"	"C(CCCCC(CCCCCC(=O)O)C(=O)O)CCCCC(=O)O"
1968	132566271	"COC1=C(C(=C(C(=C1)C2C3COC(C3CO2)C4=CC(=C(C(=C4OC)OC)OC)OC5C(C(C(C(O5)CO)O)O)O)OC)OC)OC"	"COC1=C(C(=C(C(=C1)[C@H]2[C@@H]3CO[C@H]([C@@H]3CO2)C4=CC(=C(C(=C4OC)OC)OC)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)OC)OC)OC"
1963	63556416	"CC(C(=O)O)OC1CCOC1"	"CC(C(=O)O)OC1CCOC1"
196	22750206	"C#CCOCCCCCCCCCCOCC#C"	"C#CCOCCCCCCCCCCOCC#C"
1959	49866075	"COC1=C(C=C2C(=C1)C(=O)C(=CO2)C3=CC(=C(C(=C3OC)OC)OC)OC)OC"	"COC1=C(C=C2C(=C1)C(=O)C(=CO2)C3=CC(=C(C(=C3OC)OC)OC)OC)OC"
1958	22457128	"C(COCC(=O)O)C(=O)O"	"C(COCC(=O)O)C(=O)O"
1957	101456596	"C1C(C(C(C(O1)OCC2C(C(C(C(O2)OCCC3=CC(=C(C=C3)O)O)O)O)O)O)O)O"	"C1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@H]([C@H]([C@@H](O2)OCCC3=CC(=C(C=C3)O)O)O)O)O)O)O)O"
1955	53494956	"COC1=CC(=CC(=C1O)OC)C2C3COC(C3CO2)C4=CC(=C(C(=C4)OC5C(C(C(C(O5)CO)O)O)O)O)OC"	"COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3CO[C@@H]([C@@H]3CO2)C4=CC(=C(C(=C4)O[C@@H]5[C@H]([C@@H]([C@H]([C@@H](O5)CO)O)O)O)O)OC"
1954	14466051	"CC1=CC(=O)CC(C1(C=CC(C)OC2C(C(C(C(O2)COC3C(C(C(CO3)O)O)O)O)O)O)O)(C)C"	"CC1=CC(=O)CC(C1(/C=C/C(C)OC2C(C(C(C(O2)COC3C(C(C(CO3)O)O)O)O)O)O)O)(C)C"
