Lipids and lipid-like molecules	Benzenoids	Hydrocarbons	Organic 1,3-dipolar compounds	Polycyclic hydrocarbons	Hydrocarbon derivatives	Saturated hydrocarbons	Unsaturated hydrocarbons	Unsaturated aliphatic hydrocarbons	Aromatic hydrocarbons	Phenylpropanoids and polyketides	Organic acids and derivatives	Organic oxygen compounds	Branched unsaturated hydrocarbons	1-hydroxy-2-unsubstituted benzenoids	1-hydroxy-4-unsubstituted benzenoids	1-hydroxylamino, 2-unsubstituted benzenoids	1-hydroxylamino, 4-unsubstituted benzenoids	1,4-dihydroxy-2-halobenzenoids	Organic nitrogen compounds	Nucleosides, nucleotides, and analogues	Organoheterocyclic compounds	Organophosphorus compounds	Organosulfur compounds	Lignans, neolignans and related compounds	Chemical entities
0.0010315494146198034	0.0322999469935894	6.312827167676005E-7	0.10871731489896774	3.972407739638584E-6	0.999996542930603	2.5447134248679504E-5	2.9104896270837344E-7	6.022396064508939E-6	3.373936579009751E-7	0.001610961859114468	0.21377705037593842	0.9989851713180542	1.1415981134632602E-5	0.004476679489016533	0.0017376544419676065	2.1073998141218908E-5	1.8531436580815352E-5	8.59939746078453E-7	0.9999909400939941	1.2044980394421145E-4	0.8201547861099243	4.975833580829203E-4	5.0819267926272005E-5	3.192865551682189E-5	239
0.47958630323410034	0.004006810020655394	1.7057659533747938E-6	0.020936138927936554	3.5144498156114423E-7	0.9999669790267944	1.4899725329087232E-6	1.2668189128817176E-6	1.1634369002422318E-5	3.080127042309755E-9	7.293543894775212E-4	0.6677210927009583	0.9999972581863403	1.4248265642891056E-6	1.5375482325907797E-4	3.269694570917636E-5	1.4160626733428217E-6	1.2128505204600515E-6	1.4441441464896343E-7	0.9999784231185913	5.097534767628531E-7	0.06107787787914276	3.286226274212822E-5	1.9443832570686936E-5	4.229352725815261E-6	1283
4.539783694781363E-4	0.7551548480987549	4.335585344961146E-6	0.023338019847869873	3.351856139488518E-5	0.9999945163726807	1.8738121070782654E-5	3.015275524376193E-6	2.1470859792316332E-5	1.6906053133425303E-5	0.00834691897034645	0.39357873797416687	0.9999765157699585	4.492538209888153E-5	0.2756574749946594	0.2926895022392273	1.747852365951985E-4	1.4551619824487716E-4	1.8007167454925366E-5	0.9999968409538269	1.4293668209575117E-4	0.385083943605423	3.4333155781496316E-5	7.795442797942087E-5	3.8241098081925884E-5	1536
0.04050927609205246	0.039007630199193954	3.29650788444269E-7	0.1738857924938202	3.121071586065227E-6	0.9999988079071045	1.604890712769702E-5	1.9047949706418876E-7	4.5219026105769444E-6	9.445275281905197E-7	0.014717178419232368	0.6119396686553955	0.9999926090240479	7.921155884105247E-6	0.006665572989732027	0.002851936500519514	5.0979822844965383E-5	4.9300575483357534E-5	1.8620005448610755E-6	0.9999971985816956	0.0011868695728480816	0.5397902131080627	3.9803763502277434E-4	0.9881000518798828	4.65556513518095E-5	1836
8.736042946111411E-5	0.9483073949813843	5.388893623603508E-5	0.03454069048166275	6.682173989247531E-5	0.9999681115150452	1.3023210158280563E-5	4.365086351754144E-5	1.9284603695268743E-5	2.7161659090779722E-5	0.0023935174103826284	0.6264111399650574	0.9999542832374573	4.0855979023035616E-5	0.04551732912659645	0.01970367506146431	8.549666381441057E-5	6.345745350699872E-5	1.6174128631973872E-6	0.9999793171882629	1.3660697732120752E-5	0.7417433261871338	7.043960795272142E-5	1.268841151613742E-4	1.9912495190510526E-5	1700
1.786237844498828E-4	0.7105425596237183	1.3873600983060896E-4	0.10980057716369629	6.70071633066982E-4	0.9999364018440247	7.36793372198008E-5	1.0939465573756024E-4	1.4135605306364596E-4	4.972684546373785E-4	0.0010678935796022415	0.03930343687534332	0.001047060126438737	1.9820587476715446E-4	0.00762432673946023	0.0028254250064492226	1.0996470518875867E-4	8.633194374851882E-5	3.3287975043094775E-7	0.9999942183494568	2.6021043595392257E-6	0.7627522945404053	4.169049134361558E-5	2.9107502996339463E-5	6.572355050593615E-5	1361
0.006016572937369347	0.012218783609569073	1.712890025373781E-7	0.004353513941168785	4.2322784565840266E-7	0.9999995827674866	3.945493517676368E-6	2.3295582707305584E-7	8.20492823550012E-6	7.56381957067731E-10	1.8081012240145355E-4	0.47338828444480896	0.9999862313270569	1.8669464907361544E-6	3.976689768023789E-4	1.6365369083359838E-4	7.623350484209368E-7	1.3011376722715795E-6	1.2333501331340813E-7	0.002158811781555414	5.0774541904274884E-8	0.1756667047739029	0.8535241484642029	1.2226234503032174E-5	5.63212267934432E-7	137
0.15356121957302094	0.013475913554430008	8.417625281254004E-7	0.2536765933036804	5.7307152019347996E-6	0.9999889135360718	1.3202942682255525E-5	5.863839760422707E-7	1.0272510735376272E-5	1.98395056827394E-7	0.009995630010962486	0.6965975761413574	0.9999985098838806	7.053682111290982E-6	0.0030149335507303476	6.468074861913919E-4	1.9684674043674022E-5	1.5198229448287748E-5	1.4716749774379423E-6	0.9999967813491821	3.202210646122694E-4	0.2017090916633606	3.179480700055137E-5	4.1816521843429655E-5	1.4504063074127771E-5	1553
0.0010802706237882376	0.9495347142219543	8.265570504590869E-4	0.02827964909374714	0.0034376720432192087	0.9993998408317566	1.3195088831707835E-4	4.5144223258830607E-4	1.1055437062168494E-4	0.0021120207384228706	0.001734880032017827	0.015692168846726418	8.202638855436817E-5	3.548555541783571E-4	0.0021464291494339705	8.531115599907935E-4	8.86783964233473E-5	6.550315447384492E-5	2.1450630072195054E-7	0.9999279975891113	2.7144060368300416E-6	0.40973126888275146	4.7905956307658926E-5	4.3997493776259944E-5	2.604530309326947E-4	1313
0.010940960608422756	0.02301400899887085	4.1579457388252195E-7	0.44398269057273865	2.0884881450911053E-6	0.9999991059303284	7.74932686908869E-6	2.536590386625903E-7	4.541479938779958E-6	2.1054198384717893E-7	0.006964654661715031	0.43318697810173035	0.9999945759773254	3.085262733293348E-6	0.0037634584587067366	0.0010825309436768293	9.695383050711825E-5	7.213028584374115E-5	4.9636050789558794E-6	0.9999973773956299	1.551211898913607E-4	0.13014763593673706	8.660505409352481E-5	3.034677865798585E-5	3.3126536436611786E-5	582
2.2309948690235615E-4	0.05125335603952408	8.544444085600844E-7	0.07993683964014053	1.0800972631841432E-5	0.9999991655349731	6.032867531757802E-5	3.7883356185375305E-7	1.220035755977733E-5	1.0632921885189717E-6	3.8098901859484613E-4	0.37141382694244385	0.9998765587806702	2.5621106033213437E-5	0.007693341933190823	0.002845536917448044	1.1390444342396222E-5	9.710085578262806E-6	3.838772954622982E-6	0.9999971985816956	0.004012639634311199	0.9044172763824463	1.5880806313361973E-4	0.9109131097793579	2.1891316919209203E-6	1443
7.597074727527797E-5	0.02973046340048313	1.1782752835642896E-6	0.01315708551555872	1.781660671440477E-6	0.9999996423721313	6.8502699832606595E-6	1.7666301346253022E-6	7.689367521379609E-6	1.0909413816762026E-7	1.168938324553892E-4	0.30010801553726196	0.9999229907989502	7.055836704239482E-6	0.0031731585040688515	0.0014890213496983051	4.4536008658724313E-7	2.3685305450271699E-7	4.320824018577696E-7	0.9999722838401794	1.3229977412265725E-5	0.9387966990470886	1.7694253983790986E-5	0.07100097090005875	2.6599125249049393E-6	795
0.0015773631166666746	0.003431124845519662	7.552067415872443E-9	2.2242628620006144E-4	3.670470150041183E-9	0.9999996423721313	1.2917183767058305E-7	7.01180891127251E-10	1.2656089509732737E-8	3.3118476711058165E-11	1.381429610773921E-4	0.005878659430891275	0.9998670220375061	1.3962909939380097E-8	6.752990157110617E-5	1.9449802493909374E-5	6.435274002569713E-8	4.642241080432541E-8	2.023472589485209E-8	0.9997815489768982	3.002819539688062E-7	0.03348882123827934	0.0014677124563604593	6.491620297310874E-5	2.3682396204094402E-6	936
0.1353822946548462	0.023903194814920425	2.0326447156548966E-6	0.07268441468477249	5.034450168750482E-6	0.9999915361404419	3.352260318933986E-5	7.834772191017692E-7	9.849154594121501E-6	7.78164633175038E-7	0.006802699062973261	0.8622644543647766	0.999998152256012	8.111203896987718E-6	0.0030629185494035482	5.708015523850918E-4	7.788892980897799E-5	7.006800296949223E-5	8.672253670738428E-7	0.9999992847442627	1.2596639862749726E-4	0.41449299454689026	4.6756304072914645E-5	4.0110957343131304E-5	2.275826955155935E-5	955
0.6346736550331116	0.022326640784740448	1.1251845677406891E-7	0.10788241028785706	5.091010734759038E-6	0.9999848008155823	2.1046373149147257E-5	5.3541036493243155E-8	1.7785471300157951E-6	3.3740306548679655E-7	0.004392413888126612	0.6975480318069458	0.9999995231628418	2.4833927909639897E-6	0.007479287218302488	0.0013649153988808393	6.009269782225601E-6	4.630229796021013E-6	2.2153976431127376E-7	0.9999613761901855	2.808335702866316E-4	0.5302929878234863	3.2391544664278626E-5	1.9231065380154178E-5	9.486350791121367E-6	988
0.06741219013929367	0.005571580491960049	1.4769177880680218E-7	0.005681824870407581	2.605666509225557E-7	0.9999992847442627	3.901781383319758E-6	1.732262688847186E-7	8.601068657299038E-6	2.9135641121946776E-10	2.623966720420867E-4	0.9739710688591003	0.9999971389770508	1.6950596091191983E-6	1.875459565781057E-4	6.626473623327911E-5	1.2285462389627355E-6	1.7680036989986547E-6	2.840252193436754E-7	9.007813641801476E-4	5.837481609205497E-8	0.08959049731492996	0.942000150680542	2.9374552468652837E-5	4.006779761311918E-7	195
0.001256790361367166	0.09028518199920654	5.446931390906684E-5	0.003007241990417242	2.6997744498657994E-5	0.9997767210006714	9.337578376289457E-5	2.037780541286338E-5	1.2733408948406577E-4	5.363815489545232E-6	3.2073966576717794E-4	0.009138761088252068	1.794637064449489E-4	6.118576129665598E-5	0.001954565057530999	5.568063934333622E-4	1.4766684216738213E-5	1.281876211578492E-5	5.832672300698505E-8	0.9999736547470093	1.2042112757626455E-5	0.864039421081543	3.426806506467983E-5	4.517797060543671E-5	1.400992005073931E-5	1205
0.0683646872639656	0.0018560347380116582	0.9992485642433167	0.01990850269794464	0.027012493461370468	0.0010979893850162625	0.039379917085170746	0.965691864490509	0.9584168791770935	1.0297387780155987E-4	1.9589198927860707E-4	0.0015361690893769264	2.8322670914349146E-5	0.636834442615509	4.3385713070165366E-5	9.757578482094686E-6	1.1173564473665465E-7	9.551631308113429E-8	4.454773971929171E-8	3.60933199772262E-7	2.0452963767070287E-8	0.06764890253543854	1.891904539661482E-4	2.6018242351710796E-5	6.605094313272275E-6	1746
0.8546949028968811	0.0034515114966779947	3.510300302878022E-6	0.05528290197253227	2.0826493596359796E-7	0.999785840511322	1.689063083176734E-6	5.917389898968395E-6	6.230485450942069E-5	6.6889711547446495E-9	7.240341074066237E-5	0.9656264185905457	0.9999988079071045	2.617390691739274E-6	8.439159137196839E-5	1.616751433175523E-5	3.990250263541384E-7	4.151777659444633E-7	3.38461454418848E-8	0.9999846816062927	4.547553089651046E-8	0.07238726317882538	7.82329952926375E-5	1.122480898629874E-4	6.293027468018408E-7	12
0.001222713734023273	0.9623905420303345	1.7879674487630837E-5	0.0023158953990787268	5.316910392139107E-5	0.9999909400939941	3.245539483032189E-5	1.2831577805627603E-5	2.2174548576003872E-5	7.374041160801426E-5	0.0731821209192276	0.4447416067123413	0.9999979734420776	3.188508708262816E-5	0.658650815486908	0.4764353632926941	1.5220591194520239E-5	9.544178283249494E-6	1.566306164022535E-4	1.3575132470577955E-4	6.837342994003848E-7	0.26672425866127014	8.599460124969482E-5	4.4020722270943224E-4	2.7447586762718856E-4	1793
0.9326487183570862	0.22505611181259155	1.8734000377662596E-6	0.18325823545455933	2.3865472030593082E-5	0.9998756647109985	1.3656512237503193E-5	2.3255399810295785E-6	1.928562232933473E-5	9.133291314356029E-6	0.013178372755646706	0.931934654712677	0.9999978542327881	1.6107991541502997E-5	0.014986347407102585	0.0031078762840479612	7.426129013765603E-5	5.051897096564062E-5	1.9354189362275065E-7	0.9999915361404419	7.160784298321232E-5	0.6347260475158691	2.2939690097700804E-5	4.849958713748492E-5	6.003968301229179E-4	1501
0.044839534908533096	0.9157456159591675	4.556845669867471E-5	0.04404999315738678	1.0920462955255061E-4	0.9999291300773621	8.13662409200333E-5	3.4039134334307164E-5	1.4243835721572395E-5	3.817987162619829E-4	0.07922855764627457	0.687044084072113	0.9999720454216003	2.626462955959141E-4	0.03601469099521637	0.011639034375548363	0.0017165772151201963	0.002214937936514616	3.182491354891681E-6	0.9999732375144958	0.0011152463266626	0.8210291266441345	2.0889022562187165E-4	1.8846290186047554E-4	0.009727250784635544	380
0.07904848456382751	0.002496162662282586	1.2375229516692343E-6	0.003945506177842617	7.161889925555442E-8	0.999997615814209	1.0269916856486816E-5	1.4562338890300452E-8	1.149225283825217E-7	7.589323613998999E-10	0.0038611660711467266	0.00803781021386385	0.9999722838401794	5.697087956946234E-8	4.685172825702466E-5	2.2895512302056886E-5	4.35771289630793E-6	2.048026999545982E-6	2.6276356379639765E-7	0.9994041919708252	3.985390321759041E-6	0.03802163898944855	5.223007610766217E-5	3.8064983982621925E-6	1.5261937733157538E-5	435
0.07051092386245728	0.022661561146378517	5.6406250337204256E-8	0.1673571765422821	6.237770548978006E-7	0.9999980926513672	7.28199609056901E-7	4.449087498414883E-8	1.225601636178908E-6	1.1968399604711522E-8	0.009240175597369671	0.5394352078437805	0.9999993443489075	5.379349659051513E-7	0.003810545662418008	7.015179144218564E-4	9.850399692368228E-6	5.570212579186773E-6	9.403530043528008E-8	0.9999992847442627	5.856219900124415E-7	0.06857102364301682	8.64632020238787E-5	1.2751764188578818E-5	3.681948783196276E-6	1256
0.005192579701542854	0.3175737261772156	1.5717888891231269E-4	0.007401725277304649	5.4638243454974145E-5	0.9999548196792603	2.0345856682979502E-5	1.868105900939554E-4	1.184430584544316E-4	1.1357530456734821E-4	0.022854823619127274	0.153061643242836	0.9999880790710449	6.967809895286337E-5	0.334414005279541	0.21081025898456573	1.0599585948511958E-5	5.979119578114478E-6	1.933928251673933E-5	4.504816388362087E-5	5.320688387655537E-7	0.4667552709579468	2.399676013737917E-4	1.1944973084609956E-4	2.1212018327787519E-4	1231
0.3676523268222809	0.09545998275279999	0.998637855052948	0.007902049459517002	0.47276371717453003	0.003290021326392889	0.018904244527220726	0.9777838587760925	0.8279796242713928	0.0640779659152031	0.0031807394698262215	0.003367824014276266	9.664602839620784E-5	0.6188520193099976	0.0010623623384162784	1.9645883003249764E-4	2.0541963294817833E-6	1.5646768360966234E-6	2.7663151058732183E-7	1.7375184597767657E-6	1.3617864169646055E-7	0.03649578243494034	4.417250456754118E-4	7.81643102527596E-5	6.025514448992908E-4	286
0.8581379055976868	0.019132863730192184	1.4553407368111948E-7	0.021293489262461662	9.794042625799193E-7	0.9999994039535522	2.9008999717916595E-6	2.1604789424145565E-7	4.880133474216564E-6	4.392365227090522E-8	0.011715468019247055	0.9802761673927307	0.9999993443489075	5.656082066707313E-6	0.0033633806742727757	7.343358593061566E-4	1.2618147593457252E-5	6.746232884324854E-6	2.009419858950423E-6	0.9999976754188538	4.518374043982476E-5	0.07957857847213745	2.2848679509479553E-4	0.9751459956169128	1.8865272295442992E-6	1478
0.6994195580482483	0.012250971049070358	7.875821211200673E-6	0.0033485526219010353	1.2438606063369662E-5	0.9999717473983765	4.172423723503016E-5	6.1012192418274935E-6	1.0914512677118182E-4	4.448348818186787E-7	0.00972488522529602	0.3291533887386322	0.9999955296516418	4.1042014345293865E-5	0.0019104719394817948	8.042872068472207E-4	2.8839865535701392E-6	3.191300947946729E-6	9.596841437087278E-7	9.793347089726012E-6	3.065766577492468E-6	0.20754873752593994	7.539978832937777E-5	9.440763096790761E-5	1.9012899429071695E-5	1376
0.05382905900478363	0.4701969027519226	6.8933909460611176E-6	0.005803100764751434	6.602281700907042E-6	0.9999898076057434	5.09054480062332E-5	5.09053961650352E-6	1.1423281648603734E-5	1.773266376403626E-5	0.020411400124430656	0.13117490708827972	0.9999910593032837	3.5010769352084026E-5	0.08394007384777069	0.0377555713057518	4.3002077291021124E-5	3.665033000288531E-5	2.0606586986104958E-5	1.3953112647868693E-4	2.306158421561122E-5	0.21357999742031097	4.8676543519832194E-4	2.0695356943178922E-4	1.1205360351596028E-4	73
0.10598548501729965	0.0034802258014678955	3.205430232355866E-8	0.2592736780643463	1.2743504385070992E-7	0.9999960064888	2.839242824848043E-6	1.7430857868205862E-9	7.784645106312382E-8	1.333958277172087E-9	0.2579283118247986	0.520480751991272	0.9999988079071045	7.203706786640396E-8	2.479859394952655E-4	6.547799421241507E-5	1.4029050362296402E-5	6.796625257265987E-6	5.173619754827996E-8	0.9999954700469971	4.574958438752219E-6	0.3044061064720154	3.434866448515095E-5	0.7642847895622253	7.13450253897463E-6	1209
0.20601795613765717	0.01230702642351389	4.770091095451789E-7	0.3396929204463959	1.8383543647360057E-6	0.9999969601631165	2.8793247111025266E-5	1.6914940204060258E-7	2.749584155026241E-6	1.632038930665658E-7	0.006161936093121767	0.5719003081321716	0.9999997019767761	7.810020179022104E-6	7.755106198601425E-4	1.5550693206023425E-4	1.1980168346781284E-4	1.7498662055004388E-4	4.3702766561182216E-7	0.9999988079071045	5.852451431564987E-4	0.3790218234062195	2.2126539261080325E-4	9.531698196951766E-6	1.5849773262743838E-5	1537
0.14243999123573303	0.0020083847921341658	5.989132205286296E-6	0.017592517659068108	2.7015440196009877E-7	0.9999207258224487	2.69297252089018E-5	5.1742940598842324E-8	3.9511968452643487E-7	2.1266637340033867E-9	3.5399734042584896E-4	0.06847267597913742	0.9999106526374817	2.4558201516811096E-7	2.3765956939314492E-5	5.183013854548335E-6	2.6815445153260953E-7	1.6784618139809027E-7	2.5582719942462973E-8	0.9998703002929688	1.381153253987577E-7	0.027392569929361343	2.9259877919685096E-5	9.307274012826383E-6	4.006840754300356E-6	6
0.11758779734373093	0.006926644593477249	8.283762298333386E-8	0.05856363847851753	9.13274291747257E-8	0.9999925494194031	3.7773445455968613E-6	3.858920294419477E-9	1.458781895280481E-7	1.7275393338067602E-9	0.015573753044009209	0.47500282526016235	0.9999974966049194	1.0969335306754147E-7	4.049487179145217E-4	1.3760002912022173E-4	2.470823710609693E-5	1.2633609003387392E-5	4.131479443003627E-7	0.9998963475227356	1.157833139586728E-6	0.03801586106419563	1.2120389874326065E-4	3.5190751077607274E-5	6.6096185946662445E-6	787
0.6896775960922241	0.0063177840784192085	1.7185178649015143E-6	0.09362081438302994	8.189055733964778E-6	0.999997615814209	2.5689185349619947E-5	6.609018328163074E-7	8.696728400536813E-6	5.154799964657286E-8	0.0022541473153978586	0.8460912704467773	0.9999992251396179	5.79330526306876E-6	6.91806199029088E-4	1.1813679884653538E-4	5.47126546734944E-6	5.971236532786861E-6	1.8598296946947812E-7	0.9999999403953552	7.700429705437273E-6	0.17523612082004547	2.4159243912436068E-4	1.6240868717432022E-5	1.0925432434305549E-5	1055
4.118029901292175E-4	0.026055749505758286	2.4051329816643374E-8	0.003049171296879649	1.7871127511170926E-7	0.9999998807907104	1.2548142649393412E-6	3.636144541019348E-8	5.821681043016724E-6	6.64244714787543E-10	9.723925904836506E-5	0.37936607003211975	0.9998384714126587	3.271972673246637E-6	0.0012641894863918424	9.271556627936661E-4	4.709915657485908E-8	6.89743657744657E-8	5.544035275306669E-8	6.741064717061818E-4	2.9383871336108314E-8	0.1886650025844574	0.9767490029335022	0.639617383480072	2.795404725475237E-7	98
0.6700351238250732	0.05664847791194916	1.5150823173826211E-6	0.05523956939578056	6.649483111687005E-5	0.9999812245368958	5.932626299909316E-5	6.648022576882795E-7	2.4279383069369942E-5	1.5815641063454677E-6	0.0018723333487287164	0.5849505662918091	0.9999906420707703	1.2316725042182952E-4	0.009011482819914818	0.001342300558462739	1.5482695744140074E-5	9.472144483879674E-6	2.5497809019725537E-7	0.9998908042907715	1.1497568630147725E-4	0.5294876098632812	2.5280571207986213E-5	8.42494482640177E-5	7.294178431038745E-6	1312
7.533106254413724E-4	0.9252861142158508	0.9831297993659973	0.015998991206288338	0.35428932309150696	0.09328170120716095	0.002185947960242629	0.8983542323112488	0.0025961226783692837	0.9809888005256653	0.017136799171566963	0.005934201646596193	1.2994519784115255E-4	0.03249078989028931	0.0022870649117976427	9.550164104439318E-4	1.8340306269237772E-6	1.188812575492193E-6	1.348338969364704E-7	1.5013712072686758E-5	5.188355967078451E-9	0.05023767799139023	9.074612898984924E-5	5.637190497509437E-6	1.0758724238257855E-4	1483
0.19517745077610016	0.01920526847243309	7.008132456576277E-7	0.09506944566965103	2.6477407573111122E-6	0.9999777674674988	1.480941500631161E-5	5.224035817263939E-7	7.52510868551326E-6	5.552358288696269E-7	0.006422807928174734	0.3240060806274414	0.9999920129776001	1.1481260116852354E-5	0.006660117767751217	0.0018008868210017681	9.84863072517328E-6	7.64367086958373E-6	8.611886528342438E-7	0.9999138116836548	7.588448352180421E-4	0.6618178486824036	1.613599742995575E-4	3.948640005546622E-5	3.998905958724208E-5	933
0.01832197979092598	0.021033063530921936	1.0648732313711662E-6	0.4257224500179291	4.401989826874342E-6	0.9999944567680359	4.813080886378884E-5	2.1851266751582443E-7	5.037019946030341E-6	4.498587884427252E-7	0.003750626463443041	0.6541521549224854	0.9999985694885254	1.182816231448669E-5	5.260368925519288E-4	1.222419086843729E-4	1.4902930706739426E-4	1.9493747095111758E-4	3.9199125012601144E-7	0.9999990463256836	3.898496797773987E-4	0.4619128704071045	2.6373297441750765E-4	3.185098466929048E-5	6.948395366634941E-6	197
0.0015410331543534994	0.8946486711502075	1.0416647273814306E-4	0.15977032482624054	7.569934678031132E-5	0.9999927282333374	1.4948818716220558E-5	1.287625200347975E-4	2.4759374355198815E-5	1.1115556117147207E-4	0.05111153423786163	0.5456594228744507	0.9999937415122986	9.50199319049716E-5	0.05072842910885811	0.012508483603596687	1.3327690248843282E-4	1.243697333848104E-4	3.056436298720655E-6	0.9999739527702332	1.7715552530717105E-5	0.4992939829826355	1.3076550385449082E-4	4.9215126637136564E-5	8.877759682945907E-4	909
7.47506448533386E-4	0.9491047859191895	0.0027610263787209988	0.02553117647767067	0.0034677479416131973	0.9989924430847168	2.7402144041843712E-5	0.0025868797674775124	1.8503029423300177E-4	0.005621066316962242	0.0017903029220178723	0.013865223154425621	2.488665340933949E-4	6.249180296435952E-4	0.0039085084572434425	9.36249503865838E-4	3.0980529118096456E-5	1.8088619981426746E-5	8.319143489643466E-7	0.9998594522476196	2.2141009594633942E-6	0.6096166372299194	1.642388269829098E-5	1.8410337361274287E-5	2.9482249374268577E-5	1797
0.16260825097560883	0.06258844584226608	9.170191219709523E-7	0.343336284160614	9.770922588359099E-6	0.9999749660491943	4.5338809286477044E-5	3.8734285112695943E-7	8.015992534637917E-6	9.603168109606486E-7	0.026363682001829147	0.9463974833488464	0.9999969601631165	8.551679457013961E-6	0.005524453241378069	0.0014475510688498616	9.917419083649293E-5	9.636183676775545E-5	6.47346610094246E-7	0.9999881982803345	1.2523036275524646E-4	0.8380879759788513	5.228624650044367E-5	3.3607977093197405E-4	1.0343311259930488E-5	1676
0.9764931797981262	0.008406157605350018	2.212007643720426E-7	0.009847335517406464	2.701976313801424E-7	0.9999752044677734	1.7142633623734582E-6	1.1137123578919272E-7	1.7951774680113886E-6	2.6031663491465906E-9	0.0016170801827684045	0.9856135845184326	0.9999958872795105	4.42325045924008E-7	9.494583355262876E-4	4.5266456436365843E-4	2.1407696237929486E-7	1.143875323350585E-7	4.781338134307589E-7	0.9999571442604065	1.189487193187233E-6	0.03846250846982002	1.0577504872344434E-4	1.5110915410332382E-4	4.161586730333511E-6	175
0.9379856586456299	0.008462123572826385	2.9042098503850866E-7	0.01932360976934433	2.5262575036322232E-6	0.9999619722366333	9.097422662307508E-6	1.8242475618990284E-7	7.659560651518404E-6	1.9139045903671104E-8	0.008278809487819672	0.9770433306694031	0.9999990463256836	2.1130722416273784E-6	0.001739147468470037	2.091835340252146E-4	3.2851778541953536E-6	2.307435352122411E-6	3.1730652949590876E-7	0.9999497532844543	3.3648432236077497E-6	0.055188413709402084	6.839500565547496E-5	5.75640078750439E-5	2.425586217214004E-6	1602
0.7182201147079468	0.002931376686319709	8.135254574881401E-6	0.09926880896091461	2.6710245037975255E-7	0.9998530149459839	3.3385595088475384E-6	6.699197911075316E-6	4.731163789983839E-5	7.193481366130072E-9	1.3126747217029333E-4	0.9599339962005615	0.9999977350234985	2.525161562516587E-6	4.855211227550171E-5	8.499480827595107E-6	2.292571394946208E-7	2.3502271062625368E-7	2.02802485915754E-8	0.9999802708625793	3.0098796344191214E-8	0.06825248897075653	5.059081013314426E-5	2.35952884395374E-5	6.325777235360874E-7	36
0.7156542539596558	0.00860941968858242	1.148811134044081E-5	0.005623449105769396	1.0646196642483119E-5	0.9999741911888123	8.362621156265959E-5	4.428783086041221E-6	5.754550511483103E-5	3.525612157773139E-7	0.00799361988902092	0.03659816086292267	0.99998939037323	4.144194463151507E-5	0.0029687117785215378	7.891071145422757E-4	2.352357796553406E-6	2.284949459863128E-6	1.1055576578655746E-6	8.37460538605228E-6	6.31920238447492E-6	0.12334083765745163	7.901313801994547E-5	1.0991439194185659E-4	4.7585952415829524E-5	1577
0.006137963850051165	0.10216494649648666	2.0700795175798703E-6	0.07634755969047546	4.199056547804503E-6	0.9999986290931702	1.5234916645567864E-5	1.2337875432422152E-6	6.010686320223613E-6	5.993477429910854E-7	0.0043990216217935085	0.07396283745765686	0.9999152421951294	2.255847903143149E-6	0.011521273292601109	0.009231842122972012	3.0747693381272256E-4	2.881677937693894E-4	1.2188638720544986E-6	0.9999920129776001	8.00398993305862E-4	0.8542752861976624	3.795955854002386E-5	7.830947870388627E-4	4.814334897673689E-5	1110
0.0014018855290487409	0.7494337558746338	1.4181014194036834E-5	0.25051459670066833	8.436914504272863E-5	0.999990701675415	7.328163337660953E-5	1.201974919240456E-5	3.76656353182625E-5	4.597141742124222E-5	0.003928434569388628	0.3083511292934418	0.9997904300689697	6.963081250432879E-5	0.07547599077224731	0.044206615537405014	2.633766853250563E-4	1.7655630654189736E-4	3.754896397367702E-6	0.9999986886978149	1.2503992184065282E-4	0.6320452094078064	1.0366208152845502E-4	4.473039007280022E-4	6.14081509411335E-5	1392
0.027051152661442757	0.3462730646133423	2.501766630302882E-6	0.10119232535362244	2.8733902581734583E-5	0.9999904036521912	1.9267470634076744E-4	3.7553203924289846E-7	5.968790446786443E-6	1.2785316357621923E-5	0.010607307776808739	0.8563213348388672	0.9999887943267822	7.801144420227502E-6	0.004859535489231348	0.003098228480666876	4.3286860454827547E-4	3.2793078571558E-4	5.378230412134144E-7	0.9999972581863403	1.6078069165814668E-4	0.6541634798049927	8.405234984820709E-5	9.095668065128848E-5	1.1539929255377501E-4	945
0.006721974816173315	0.44585925340652466	5.403040995588526E-5	0.003695766907185316	2.454763489367906E-5	0.9999865293502808	2.213523657701444E-5	5.5239386711036786E-5	5.768698611063883E-5	3.418469350435771E-5	0.019018732011318207	0.4104851186275482	0.9999951720237732	7.729737990302965E-5	0.2127927988767624	0.1565534621477127	1.0955045581795275E-5	8.382294254261069E-6	7.778779036016203E-6	2.68305120698642E-5	2.9717582492594374E-6	0.20181648433208466	2.7525672339834273E-4	5.6188047892646864E-5	1.2607997632585466E-4	1342
0.0016415475402027369	0.8118225336074829	2.215920976595953E-4	0.029778296127915382	4.6961416956037283E-4	0.999875545501709	1.5835303929634392E-4	1.0526533151278272E-4	9.91957203950733E-5	5.198317230679095E-4	0.003592523280531168	0.02493412233889103	0.0013373446417972445	1.8329586600884795E-4	0.0064123389311134815	0.003219082485884428	2.0895448687952012E-4	1.311004743911326E-4	7.157637469390465E-7	0.9999974966049194	4.9141421186504886E-5	0.2901545763015747	4.2832176404772326E-5	2.903961285483092E-5	9.008467168314382E-5	1332
